"date_test" "Background" "Allele" "Sex" "Fly" "receptor" "Sugar_before_salt" "PERA_group" "used_wt_2x" "salt_conc" "salt_type" "subject" "time" "PER" "tastant"
"wt_sam_m_6.2_y_10_100_tars.7" "6.2" "sam" "wt" "m" 10 "tars" "y" "etx4" "n" 100 "NaCl" "wt_sam_m_6.2_y_10_100_tars" 7 0 "H2O"
"sd1_ore_f_7.2_y_10_100_tars.1" "7.2" "ore" "sd1" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_ore_f_7.2_y_10_100_tars" 1 0 "H2O"
"sd1_ore_f_7.2_y_10_100_tars.2" "7.2" "ore" "sd1" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_ore_f_7.2_y_10_100_tars" 2 1 "Sugar"
"sd1_ore_f_7.2_y_10_100_tars.3" "7.2" "ore" "sd1" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_ore_f_7.2_y_10_100_tars" 3 0 "Salt"
"sd1_ore_f_7.2_y_10_100_tars.4" "7.2" "ore" "sd1" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_ore_f_7.2_y_10_100_tars" 4 0 "H2O"
"sd1_ore_f_7.2_y_10_100_tars.5" "7.2" "ore" "sd1" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_ore_f_7.2_y_10_100_tars" 5 1 "Sugar"
"sd1_ore_f_7.2_y_10_100_tars.6" "7.2" "ore" "sd1" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_ore_f_7.2_y_10_100_tars" 6 0 "Salt"
"sd1_ore_f_7.2_y_10_100_tars.7" "7.2" "ore" "sd1" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_ore_f_7.2_y_10_100_tars" 7 0 "H2O"
"wt_ore_f_7.2_y_10_100_tars.1" "7.2" "ore" "wt" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "wt_ore_f_7.2_y_10_100_tars" 1 0 "H2O"
"wt_ore_f_7.2_y_10_100_tars.2" "7.2" "ore" "wt" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "wt_ore_f_7.2_y_10_100_tars" 2 1 "Sugar"
"wt_ore_f_7.2_y_10_100_tars.3" "7.2" "ore" "wt" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "wt_ore_f_7.2_y_10_100_tars" 3 0 "Salt"
"wt_ore_f_7.2_y_10_100_tars.4" "7.2" "ore" "wt" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "wt_ore_f_7.2_y_10_100_tars" 4 0 "H2O"
"wt_ore_f_7.2_y_10_100_tars.5" "7.2" "ore" "wt" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "wt_ore_f_7.2_y_10_100_tars" 5 1 "Sugar"
"wt_ore_f_7.2_y_10_100_tars.6" "7.2" "ore" "wt" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "wt_ore_f_7.2_y_10_100_tars" 6 0 "Salt"
"wt_ore_f_7.2_y_10_100_tars.7" "7.2" "ore" "wt" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "wt_ore_f_7.2_y_10_100_tars" 7 0 "H2O"
"sd1_sam_f_7.2_y_10_100_tars.1" "7.2" "sam" "sd1" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_sam_f_7.2_y_10_100_tars" 1 0 "H2O"
"sd1_sam_f_7.2_y_10_100_tars.2" "7.2" "sam" "sd1" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_sam_f_7.2_y_10_100_tars" 2 1 "Sugar"
"sd1_sam_f_7.2_y_10_100_tars.3" "7.2" "sam" "sd1" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_sam_f_7.2_y_10_100_tars" 3 0 "Salt"
"sd1_sam_f_7.2_y_10_100_tars.4" "7.2" "sam" "sd1" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_sam_f_7.2_y_10_100_tars" 4 0 "H2O"
"sd1_sam_f_7.2_y_10_100_tars.5" "7.2" "sam" "sd1" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_sam_f_7.2_y_10_100_tars" 5 1 "Sugar"
"sd1_sam_f_7.2_y_10_100_tars.6" "7.2" "sam" "sd1" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_sam_f_7.2_y_10_100_tars" 6 0 "Salt"
"sd1_sam_f_7.2_y_10_100_tars.7" "7.2" "sam" "sd1" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_sam_f_7.2_y_10_100_tars" 7 0 "H2O"
"wt_sam_f_7.2_y_10_100_tars.1" "7.2" "sam" "wt" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "wt_sam_f_7.2_y_10_100_tars" 1 0 "H2O"
"wt_sam_f_7.2_y_10_100_tars.2" "7.2" "sam" "wt" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "wt_sam_f_7.2_y_10_100_tars" 2 0 "Sugar"
"wt_sam_f_7.2_y_10_100_tars.3" "7.2" "sam" "wt" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "wt_sam_f_7.2_y_10_100_tars" 3 0 "Salt"
"wt_sam_f_7.2_y_10_100_tars.4" "7.2" "sam" "wt" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "wt_sam_f_7.2_y_10_100_tars" 4 0 "H2O"
"wt_sam_f_7.2_y_10_100_tars.5" "7.2" "sam" "wt" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "wt_sam_f_7.2_y_10_100_tars" 5 0 "Sugar"
"wt_sam_f_7.2_y_10_100_tars.6" "7.2" "sam" "wt" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "wt_sam_f_7.2_y_10_100_tars" 6 0 "Salt"
"wt_sam_f_7.2_y_10_100_tars.7" "7.2" "sam" "wt" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "wt_sam_f_7.2_y_10_100_tars" 7 0 "H2O"
"sd1_ore_m_7.2_y_10_100_tars.1" "7.2" "ore" "sd1" "m" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_ore_m_7.2_y_10_100_tars" 1 0 "H2O"
"sd1_ore_m_7.2_y_10_100_tars.2" "7.2" "ore" "sd1" "m" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_ore_m_7.2_y_10_100_tars" 2 1 "Sugar"
"sd1_ore_m_7.2_y_10_100_tars.3" "7.2" "ore" "sd1" "m" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_ore_m_7.2_y_10_100_tars" 3 0 "Salt"
"sd1_ore_m_7.2_y_10_100_tars.4" "7.2" "ore" "sd1" "m" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_ore_m_7.2_y_10_100_tars" 4 0 "H2O"
"sd1_ore_m_7.2_y_10_100_tars.5" "7.2" "ore" "sd1" "m" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_ore_m_7.2_y_10_100_tars" 5 1 "Sugar"
"sd1_ore_m_7.2_y_10_100_tars.6" "7.2" "ore" "sd1" "m" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_ore_m_7.2_y_10_100_tars" 6 0 "Salt"
"sd1_ore_m_7.2_y_10_100_tars.7" "7.2" "ore" "sd1" "m" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_ore_m_7.2_y_10_100_tars" 7 0 "H2O"
"wt_ore_m_7.2_y_10_100_tars.1" "7.2" "ore" "wt" "m" 10 "tars" "y" "sd1" "n" 100 "NaCl" "wt_ore_m_7.2_y_10_100_tars" 1 0 "H2O"
"wt_ore_m_7.2_y_10_100_tars.2" "7.2" "ore" "wt" "m" 10 "tars" "y" "sd1" "n" 100 "NaCl" "wt_ore_m_7.2_y_10_100_tars" 2 0 "Sugar"
"wt_ore_m_7.2_y_10_100_tars.3" "7.2" "ore" "wt" "m" 10 "tars" "y" "sd1" "n" 100 "NaCl" "wt_ore_m_7.2_y_10_100_tars" 3 0 "Salt"
"wt_ore_m_7.2_y_10_100_tars.4" "7.2" "ore" "wt" "m" 10 "tars" "y" "sd1" "n" 100 "NaCl" "wt_ore_m_7.2_y_10_100_tars" 4 0 "H2O"
"wt_ore_m_7.2_y_10_100_tars.5" "7.2" "ore" "wt" "m" 10 "tars" "y" "sd1" "n" 100 "NaCl" "wt_ore_m_7.2_y_10_100_tars" 5 0 "Sugar"
"wt_ore_m_7.2_y_10_100_tars.6" "7.2" "ore" "wt" "m" 10 "tars" "y" "sd1" "n" 100 "NaCl" "wt_ore_m_7.2_y_10_100_tars" 6 0 "Salt"
"wt_ore_m_7.2_y_10_100_tars.7" "7.2" "ore" "wt" "m" 10 "tars" "y" "sd1" "n" 100 "NaCl" "wt_ore_m_7.2_y_10_100_tars" 7 0 "H2O"
"sd1_sam_m_7.2_y_10_100_tars.1" "7.2" "sam" "sd1" "m" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_sam_m_7.2_y_10_100_tars" 1 0 "H2O"
"sd1_sam_m_7.2_y_10_100_tars.2" "7.2" "sam" "sd1" "m" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_sam_m_7.2_y_10_100_tars" 2 1 "Sugar"
"sd1_sam_m_7.2_y_10_100_tars.3" "7.2" "sam" "sd1" "m" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_sam_m_7.2_y_10_100_tars" 3 0 "Salt"
"sd1_sam_m_7.2_y_10_100_tars.4" "7.2" "sam" "sd1" "m" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_sam_m_7.2_y_10_100_tars" 4 0 "H2O"
"sd1_sam_m_7.2_y_10_100_tars.5" "7.2" "sam" "sd1" "m" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_sam_m_7.2_y_10_100_tars" 5 0 "Sugar"
"sd1_sam_m_7.2_y_10_100_tars.6" "7.2" "sam" "sd1" "m" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_sam_m_7.2_y_10_100_tars" 6 0 "Salt"
"sd1_sam_m_7.2_y_10_100_tars.7" "7.2" "sam" "sd1" "m" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_sam_m_7.2_y_10_100_tars" 7 0 "H2O"
"wt_sam_m_7.2_y_10_100_tars.1" "7.2" "sam" "wt" "m" 10 "tars" "y" "sd1" "n" 100 "NaCl" "wt_sam_m_7.2_y_10_100_tars" 1 0 "H2O"
"wt_sam_m_7.2_y_10_100_tars.2" "7.2" "sam" "wt" "m" 10 "tars" "y" "sd1" "n" 100 "NaCl" "wt_sam_m_7.2_y_10_100_tars" 2 0 "Sugar"
"wt_sam_m_7.2_y_10_100_tars.3" "7.2" "sam" "wt" "m" 10 "tars" "y" "sd1" "n" 100 "NaCl" "wt_sam_m_7.2_y_10_100_tars" 3 0 "Salt"
"wt_sam_m_7.2_y_10_100_tars.4" "7.2" "sam" "wt" "m" 10 "tars" "y" "sd1" "n" 100 "NaCl" "wt_sam_m_7.2_y_10_100_tars" 4 0 "H2O"
"wt_sam_m_7.2_y_10_100_tars.5" "7.2" "sam" "wt" "m" 10 "tars" "y" "sd1" "n" 100 "NaCl" "wt_sam_m_7.2_y_10_100_tars" 5 0 "Sugar"
"wt_sam_m_7.2_y_10_100_tars.6" "7.2" "sam" "wt" "m" 10 "tars" "y" "sd1" "n" 100 "NaCl" "wt_sam_m_7.2_y_10_100_tars" 6 0 "Salt"
"wt_sam_m_7.2_y_10_100_tars.7" "7.2" "sam" "wt" "m" 10 "tars" "y" "sd1" "n" 100 "NaCl" "wt_sam_m_7.2_y_10_100_tars" 7 0 "H2O"
"wt_ore_f_7.3_y_10_100_tars.1" "7.3" "ore" "wt" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "wt_ore_f_7.3_y_10_100_tars" 1 0 "H2O"
"wt_ore_f_7.3_y_10_100_tars.2" "7.3" "ore" "wt" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "wt_ore_f_7.3_y_10_100_tars" 2 0 "Sugar"
"wt_ore_f_7.3_y_10_100_tars.3" "7.3" "ore" "wt" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "wt_ore_f_7.3_y_10_100_tars" 3 0 "Salt"
"wt_ore_f_7.3_y_10_100_tars.4" "7.3" "ore" "wt" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "wt_ore_f_7.3_y_10_100_tars" 4 0 "H2O"
"wt_ore_f_7.3_y_10_100_tars.5" "7.3" "ore" "wt" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "wt_ore_f_7.3_y_10_100_tars" 5 0 "Sugar"
"wt_ore_f_7.3_y_10_100_tars.6" "7.3" "ore" "wt" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "wt_ore_f_7.3_y_10_100_tars" 6 0 "Salt"
"wt_ore_f_7.3_y_10_100_tars.7" "7.3" "ore" "wt" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "wt_ore_f_7.3_y_10_100_tars" 7 0 "H2O"
"sd1_sam_f_7.3_y_10_100_tars.1" "7.3" "sam" "sd1" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_sam_f_7.3_y_10_100_tars" 1 0 "H2O"
"sd1_sam_f_7.3_y_10_100_tars.2" "7.3" "sam" "sd1" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_sam_f_7.3_y_10_100_tars" 2 0 "Sugar"
"sd1_sam_f_7.3_y_10_100_tars.3" "7.3" "sam" "sd1" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_sam_f_7.3_y_10_100_tars" 3 0 "Salt"
"sd1_sam_f_7.3_y_10_100_tars.4" "7.3" "sam" "sd1" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_sam_f_7.3_y_10_100_tars" 4 0 "H2O"
"sd1_sam_f_7.3_y_10_100_tars.5" "7.3" "sam" "sd1" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_sam_f_7.3_y_10_100_tars" 5 1 "Sugar"
"sd1_sam_f_7.3_y_10_100_tars.6" "7.3" "sam" "sd1" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_sam_f_7.3_y_10_100_tars" 6 0 "Salt"
"sd1_sam_f_7.3_y_10_100_tars.7" "7.3" "sam" "sd1" "f" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_sam_f_7.3_y_10_100_tars" 7 0 "H2O"
"sd1_sam_m_7.3_y_10_100_tars.1" "7.3" "sam" "sd1" "m" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_sam_m_7.3_y_10_100_tars" 1 0 "H2O"
"sd1_sam_m_7.3_y_10_100_tars.2" "7.3" "sam" "sd1" "m" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_sam_m_7.3_y_10_100_tars" 2 1 "Sugar"
"sd1_sam_m_7.3_y_10_100_tars.3" "7.3" "sam" "sd1" "m" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_sam_m_7.3_y_10_100_tars" 3 0 "Salt"
"sd1_sam_m_7.3_y_10_100_tars.4" "7.3" "sam" "sd1" "m" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_sam_m_7.3_y_10_100_tars" 4 0 "H2O"
"sd1_sam_m_7.3_y_10_100_tars.5" "7.3" "sam" "sd1" "m" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_sam_m_7.3_y_10_100_tars" 5 1 "Sugar"
"sd1_sam_m_7.3_y_10_100_tars.6" "7.3" "sam" "sd1" "m" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_sam_m_7.3_y_10_100_tars" 6 0 "Salt"
"sd1_sam_m_7.3_y_10_100_tars.7" "7.3" "sam" "sd1" "m" 10 "tars" "y" "sd1" "n" 100 "NaCl" "sd1_sam_m_7.3_y_10_100_tars" 7 0 "H2O"
"etx4_ore_f_7.04_y_1_500_tars.1" "7.04" "ore" "etx4" "f" 1 "tars" "y" "etx4" "n" 500 "NaCl" "etx4_ore_f_7.04_y_1_500_tars" 1 0 "H2O"
"etx4_ore_f_7.04_y_1_500_tars.2" "7.04" "ore" "etx4" "f" 1 "tars" "y" "etx4" "n" 500 "NaCl" "etx4_ore_f_7.04_y_1_500_tars" 2 0 "Sugar"
"etx4_ore_f_7.04_y_1_500_tars.3" "7.04" "ore" "etx4" "f" 1 "tars" "y" "etx4" "n" 500 "NaCl" "etx4_ore_f_7.04_y_1_500_tars" 3 0 "Salt"
"etx4_ore_f_7.04_y_1_500_tars.4" "7.04" "ore" "etx4" "f" 1 "tars" "y" "etx4" "n" 500 "NaCl" "etx4_ore_f_7.04_y_1_500_tars" 4 0 "H2O"
"etx4_ore_f_7.04_y_1_500_tars.5" "7.04" "ore" "etx4" "f" 1 "tars" "y" "etx4" "n" 500 "NaCl" "etx4_ore_f_7.04_y_1_500_tars" 5 0 "Sugar"
"etx4_ore_f_7.04_y_1_500_tars.6" "7.04" "ore" "etx4" "f" 1 "tars" "y" "etx4" "n" 500 "NaCl" "etx4_ore_f_7.04_y_1_500_tars" 6 0 "Salt"
"etx4_ore_f_7.04_y_1_500_tars.7" "7.04" "ore" "etx4" "f" 1 "tars" "y" "etx4" "n" 500 "NaCl" "etx4_ore_f_7.04_y_1_500_tars" 7 0 "H2O"
"wt_ore_f_7.04_y_1_500_tars.1" "7.04" "ore" "wt" "f" 1 "tars" "y" "etx4" "n" 500 "NaCl" "wt_ore_f_7.04_y_1_500_tars" 1 0 "H2O"
"wt_ore_f_7.04_y_1_500_tars.2" "7.04" "ore" "wt" "f" 1 "tars" "y" "etx4" "n" 500 "NaCl" "wt_ore_f_7.04_y_1_500_tars" 2 0 "Sugar"
"wt_ore_f_7.04_y_1_500_tars.3" "7.04" "ore" "wt" "f" 1 "tars" "y" "etx4" "n" 500 "NaCl" "wt_ore_f_7.04_y_1_500_tars" 3 0 "Salt"
"wt_ore_f_7.04_y_1_500_tars.4" "7.04" "ore" "wt" "f" 1 "tars" "y" "etx4" "n" 500 "NaCl" "wt_ore_f_7.04_y_1_500_tars" 4 0 "H2O"
"wt_ore_f_7.04_y_1_500_tars.5" "7.04" "ore" "wt" "f" 1 "tars" "y" "etx4" "n" 500 "NaCl" "wt_ore_f_7.04_y_1_500_tars" 5 0 "Sugar"
"wt_ore_f_7.04_y_1_500_tars.6" "7.04" "ore" "wt" "f" 1 "tars" "y" "etx4" "n" 500 "NaCl" "wt_ore_f_7.04_y_1_500_tars" 6 0 "Salt"
"wt_ore_f_7.04_y_1_500_tars.7" "7.04" "ore" "wt" "f" 1 "tars" "y" "etx4" "n" 500 "NaCl" "wt_ore_f_7.04_y_1_500_tars" 7 0 "H2O"
"etx4_sam_f_7.04_y_1_500_tars.1" "7.04" "sam" "etx4" "f" 1 "tars" "y" "etx4" "n" 500 "NaCl" "etx4_sam_f_7.04_y_1_500_tars" 1 0 "H2O"
"etx4_sam_f_7.04_y_1_500_tars.2" "7.04" "sam" "etx4" "f" 1 "tars" "y" "etx4" "n" 500 "NaCl" "etx4_sam_f_7.04_y_1_500_tars" 2 0 "Sugar"
"etx4_sam_f_7.04_y_1_500_tars.3" "7.04" "sam" "etx4" "f" 1 "tars" "y" "etx4" "n" 500 "NaCl" "etx4_sam_f_7.04_y_1_500_tars" 3 0 "Salt"
"etx4_sam_f_7.04_y_1_500_tars.4" "7.04" "sam" "etx4" "f" 1 "tars" "y" "etx4" "n" 500 "NaCl" "etx4_sam_f_7.04_y_1_500_tars" 4 0 "H2O"
"etx4_sam_f_7.04_y_1_500_tars.5" "7.04" "sam" "etx4" "f" 1 "tars" "y" "etx4" "n" 500 "NaCl" "etx4_sam_f_7.04_y_1_500_tars" 5 0 "Sugar"
"etx4_sam_f_7.04_y_1_500_tars.6" "7.04" "sam" "etx4" "f" 1 "tars" "y" "etx4" "n" 500 "NaCl" "etx4_sam_f_7.04_y_1_500_tars" 6 0 "Salt"
"etx4_sam_f_7.04_y_1_500_tars.7" "7.04" "sam" "etx4" "f" 1 "tars" "y" "etx4" "n" 500 "NaCl" "etx4_sam_f_7.04_y_1_500_tars" 7 0 "H2O"
"wt_sam_f_7.04_y_1_500_tars.1" "7.04" "sam" "wt" "f" 1 "tars" "y" "etx4" "n" 500 "NaCl" "wt_sam_f_7.04_y_1_500_tars" 1 0 "H2O"
"wt_sam_f_7.04_y_1_500_tars.2" "7.04" "sam" "wt" "f" 1 "tars" "y" "etx4" "n" 500 "NaCl" "wt_sam_f_7.04_y_1_500_tars" 2 0 "Sugar"
"wt_sam_f_7.04_y_1_500_tars.3" "7.04" "sam" "wt" "f" 1 "tars" "y" "etx4" "n" 500 "NaCl" "wt_sam_f_7.04_y_1_500_tars" 3 0 "Salt"
"wt_sam_f_7.04_y_1_500_tars.4" "7.04" "sam" "wt" "f" 1 "tars" "y" "etx4" "n" 500 "NaCl" "wt_sam_f_7.04_y_1_500_tars" 4 0 "H2O"
"wt_sam_f_7.04_y_1_500_tars.5" "7.04" "sam" "wt" "f" 1 "tars" "y" "etx4" "n" 500 "NaCl" "wt_sam_f_7.04_y_1_500_tars" 5 0 "Sugar"
"wt_sam_f_7.04_y_1_500_tars.6" "7.04" "sam" "wt" "f" 1 "tars" "y" "etx4" "n" 500 "NaCl" "wt_sam_f_7.04_y_1_500_tars" 6 0 "Salt"
"wt_sam_f_7.04_y_1_500_tars.7" "7.04" "sam" "wt" "f" 1 "tars" "y" "etx4" "n" 500 "NaCl" "wt_sam_f_7.04_y_1_500_tars" 7 0 "H2O"
"etx4_ore_m_7.04_y_1_500_tars.1" "7.04" "ore" "etx4" "m" 1 "tars" "y" "etx4" "n" 500 "NaCl" "etx4_ore_m_7.04_y_1_500_tars" 1 0 "H2O"
"etx4_ore_m_7.04_y_1_500_tars.2" "7.04" "ore" "etx4" "m" 1 "tars" "y" "etx4" "n" 500 "NaCl" "etx4_ore_m_7.04_y_1_500_tars" 2 0 "Sugar"
"etx4_ore_m_7.04_y_1_500_tars.3" "7.04" "ore" "etx4" "m" 1 "tars" "y" "etx4" "n" 500 "NaCl" "etx4_ore_m_7.04_y_1_500_tars" 3 0 "Salt"
"etx4_ore_m_7.04_y_1_500_tars.4" "7.04" "ore" "etx4" "m" 1 "tars" "y" "etx4" "n" 500 "NaCl" "etx4_ore_m_7.04_y_1_500_tars" 4 0 "H2O"
"etx4_ore_m_7.04_y_1_500_tars.5" "7.04" "ore" "etx4" "m" 1 "tars" "y" "etx4" "n" 500 "NaCl" "etx4_ore_m_7.04_y_1_500_tars" 5 0 "Sugar"
"etx4_ore_m_7.04_y_1_500_tars.6" "7.04" "ore" "etx4" "m" 1 "tars" "y" "etx4" "n" 500 "NaCl" "etx4_ore_m_7.04_y_1_500_tars" 6 0 "Salt"
"etx4_ore_m_7.04_y_1_500_tars.7" "7.04" "ore" "etx4" "m" 1 "tars" "y" "etx4" "n" 500 "NaCl" "etx4_ore_m_7.04_y_1_500_tars" 7 0 "H2O"
"wt_ore_m_7.04_y_1_500_tars.1" "7.04" "ore" "wt" "m" 1 "tars" "y" "etx4" "n" 500 "NaCl" "wt_ore_m_7.04_y_1_500_tars" 1 0 "H2O"
"wt_ore_m_7.04_y_1_500_tars.2" "7.04" "ore" "wt" "m" 1 "tars" "y" "etx4" "n" 500 "NaCl" "wt_ore_m_7.04_y_1_500_tars" 2 0 "Sugar"
"wt_ore_m_7.04_y_1_500_tars.3" "7.04" "ore" "wt" "m" 1 "tars" "y" "etx4" "n" 500 "NaCl" "wt_ore_m_7.04_y_1_500_tars" 3 0 "Salt"
"wt_ore_m_7.04_y_1_500_tars.4" "7.04" "ore" "wt" "m" 1 "tars" "y" "etx4" "n" 500 "NaCl" "wt_ore_m_7.04_y_1_500_tars" 4 0 "H2O"
"wt_ore_m_7.04_y_1_500_tars.5" "7.04" "ore" "wt" "m" 1 "tars" "y" "etx4" "n" 500 "NaCl" "wt_ore_m_7.04_y_1_500_tars" 5 0 "Sugar"
"wt_ore_m_7.04_y_1_500_tars.6" "7.04" "ore" "wt" "m" 1 "tars" "y" "etx4" "n" 500 "NaCl" "wt_ore_m_7.04_y_1_500_tars" 6 0 "Salt"
"wt_ore_m_7.04_y_1_500_tars.7" "7.04" "ore" "wt" "m" 1 "tars" "y" "etx4" "n" 500 "NaCl" "wt_ore_m_7.04_y_1_500_tars" 7 0 "H2O"
"etx4_sam_m_7.04_y_1_500_tars.1" "7.04" "sam" "etx4" "m" 1 "tars" "y" "etx4" "n" 500 "NaCl" "etx4_sam_m_7.04_y_1_500_tars" 1 0 "H2O"
"etx4_sam_m_7.04_y_1_500_tars.2" "7.04" "sam" "etx4" "m" 1 "tars" "y" "etx4" "n" 500 "NaCl" "etx4_sam_m_7.04_y_1_500_tars" 2 0 "Sugar"
"etx4_sam_m_7.04_y_1_500_tars.3" "7.04" "sam" "etx4" "m" 1 "tars" "y" "etx4" "n" 500 "NaCl" "etx4_sam_m_7.04_y_1_500_tars" 3 0 "Salt"
"etx4_sam_m_7.04_y_1_500_tars.4" "7.04" "sam" "etx4" "m" 1 "tars" "y" "etx4" "n" 500 "NaCl" "etx4_sam_m_7.04_y_1_500_tars" 4 0 "H2O"
"etx4_sam_m_7.04_y_1_500_tars.5" "7.04" "sam" "etx4" "m" 1 "tars" "y" "etx4" "n" 500 "NaCl" "etx4_sam_m_7.04_y_1_500_tars" 5 0 "Sugar"
"etx4_sam_m_7.04_y_1_500_tars.6" "7.04" "sam" "etx4" "m" 1 "tars" "y" "etx4" "n" 500 "NaCl" "etx4_sam_m_7.04_y_1_500_tars" 6 0 "Salt"
"etx4_sam_m_7.04_y_1_500_tars.7" "7.04" "sam" "etx4" "m" 1 "tars" "y" "etx4" "n" 500 "NaCl" "etx4_sam_m_7.04_y_1_500_tars" 7 0 "H2O"
"wt_sam_m_7.04_y_1_500_tars.1" "7.04" "sam" "wt" "m" 1 "tars" "y" "etx4" "n" 500 "NaCl" "wt_sam_m_7.04_y_1_500_tars" 1 0 "H2O"
"wt_sam_m_7.04_y_1_500_tars.2" "7.04" "sam" "wt" "m" 1 "tars" "y" "etx4" "n" 500 "NaCl" "wt_sam_m_7.04_y_1_500_tars" 2 1 "Sugar"
"wt_sam_m_7.04_y_1_500_tars.3" "7.04" "sam" "wt" "m" 1 "tars" "y" "etx4" "n" 500 "NaCl" "wt_sam_m_7.04_y_1_500_tars" 3 0 "Salt"
"wt_sam_m_7.04_y_1_500_tars.4" "7.04" "sam" "wt" "m" 1 "tars" "y" "etx4" "n" 500 "NaCl" "wt_sam_m_7.04_y_1_500_tars" 4 0 "H2O"
"wt_sam_m_7.04_y_1_500_tars.5" "7.04" "sam" "wt" "m" 1 "tars" "y" "etx4" "n" 500 "NaCl" "wt_sam_m_7.04_y_1_500_tars" 5 1 "Sugar"
"wt_sam_m_7.04_y_1_500_tars.6" "7.04" "sam" "wt" "m" 1 "tars" "y" "etx4" "n" 500 "NaCl" "wt_sam_m_7.04_y_1_500_tars" 6 0 "Salt"
"wt_sam_m_7.04_y_1_500_tars.7" "7.04" "sam" "wt" "m" 1 "tars" "y" "etx4" "n" 500 "NaCl" "wt_sam_m_7.04_y_1_500_tars" 7 0 "H2O"
"etx4_ore_f_7.05_y_1_500_tars.1" "7.05" "ore" "etx4" "f" 1 "tars" "y" "etx4" "n" 500 "NaCl" "etx4_ore_f_7.05_y_1_500_tars" 1 0 "H2O"
"etx4_ore_f_7.05_y_1_500_tars.2" "7.05" "ore" "etx4" "f" 1 "tars" "y" "etx4" "n" 500 "NaCl" "etx4_ore_f_7.05_y_1_500_tars" 2 0 "Sugar"
