"date_test" "Background" "Allele" "Sex" "Fly" "receptor" "Sugar_before_salt" "PERA_group" "used_wt_2x" "salt_conc" "salt_type" "subject" "time" "PER" "tastant"
"sde3_sam_m_6.28_y_2_100_prob.7" 6.28 "sam" "sde3" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_sam_m_6.28_y_2_100_prob" 7 1 "H2O"
"wt_sam_m_6.28_y_2_100_prob.1" 6.28 "sam" "wt" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_sam_m_6.28_y_2_100_prob" 1 0 "H2O"
"wt_sam_m_6.28_y_2_100_prob.2" 6.28 "sam" "wt" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_sam_m_6.28_y_2_100_prob" 2 0 "Sugar"
"wt_sam_m_6.28_y_2_100_prob.3" 6.28 "sam" "wt" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_sam_m_6.28_y_2_100_prob" 3 0 "Salt"
"wt_sam_m_6.28_y_2_100_prob.4" 6.28 "sam" "wt" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_sam_m_6.28_y_2_100_prob" 4 0 "H2O"
"wt_sam_m_6.28_y_2_100_prob.5" 6.28 "sam" "wt" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_sam_m_6.28_y_2_100_prob" 5 0 "Sugar"
"wt_sam_m_6.28_y_2_100_prob.6" 6.28 "sam" "wt" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_sam_m_6.28_y_2_100_prob" 6 0 "Salt"
"wt_sam_m_6.28_y_2_100_prob.7" 6.28 "sam" "wt" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_sam_m_6.28_y_2_100_prob" 7 0 "H2O"
"sde3_ore_f_6.6_y_2_100_prob.1" 6.6 "ore" "sde3" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_ore_f_6.6_y_2_100_prob" 1 0 "H2O"
"sde3_ore_f_6.6_y_2_100_prob.2" 6.6 "ore" "sde3" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_ore_f_6.6_y_2_100_prob" 2 1 "Sugar"
"sde3_ore_f_6.6_y_2_100_prob.3" 6.6 "ore" "sde3" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_ore_f_6.6_y_2_100_prob" 3 0 "Salt"
"sde3_ore_f_6.6_y_2_100_prob.4" 6.6 "ore" "sde3" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_ore_f_6.6_y_2_100_prob" 4 0 "H2O"
"sde3_ore_f_6.6_y_2_100_prob.5" 6.6 "ore" "sde3" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_ore_f_6.6_y_2_100_prob" 5 1 "Sugar"
"sde3_ore_f_6.6_y_2_100_prob.6" 6.6 "ore" "sde3" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_ore_f_6.6_y_2_100_prob" 6 0 "Salt"
"sde3_ore_f_6.6_y_2_100_prob.7" 6.6 "ore" "sde3" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_ore_f_6.6_y_2_100_prob" 7 0 "H2O"
"wt_ore_f_6.6_y_2_100_prob.1" 6.6 "ore" "wt" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_ore_f_6.6_y_2_100_prob" 1 0 "H2O"
"wt_ore_f_6.6_y_2_100_prob.2" 6.6 "ore" "wt" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_ore_f_6.6_y_2_100_prob" 2 0 "Sugar"
"wt_ore_f_6.6_y_2_100_prob.3" 6.6 "ore" "wt" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_ore_f_6.6_y_2_100_prob" 3 0 "Salt"
"wt_ore_f_6.6_y_2_100_prob.4" 6.6 "ore" "wt" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_ore_f_6.6_y_2_100_prob" 4 0 "H2O"
"wt_ore_f_6.6_y_2_100_prob.5" 6.6 "ore" "wt" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_ore_f_6.6_y_2_100_prob" 5 0 "Sugar"
"wt_ore_f_6.6_y_2_100_prob.6" 6.6 "ore" "wt" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_ore_f_6.6_y_2_100_prob" 6 0 "Salt"
"wt_ore_f_6.6_y_2_100_prob.7" 6.6 "ore" "wt" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_ore_f_6.6_y_2_100_prob" 7 0 "H2O"
"sde3_sam_f_6.6_y_2_100_prob.1" 6.6 "sam" "sde3" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_sam_f_6.6_y_2_100_prob" 1 0 "H2O"
"sde3_sam_f_6.6_y_2_100_prob.2" 6.6 "sam" "sde3" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_sam_f_6.6_y_2_100_prob" 2 0 "Sugar"
"sde3_sam_f_6.6_y_2_100_prob.3" 6.6 "sam" "sde3" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_sam_f_6.6_y_2_100_prob" 3 0 "Salt"
"sde3_sam_f_6.6_y_2_100_prob.4" 6.6 "sam" "sde3" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_sam_f_6.6_y_2_100_prob" 4 0 "H2O"
"sde3_sam_f_6.6_y_2_100_prob.5" 6.6 "sam" "sde3" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_sam_f_6.6_y_2_100_prob" 5 0 "Sugar"
"sde3_sam_f_6.6_y_2_100_prob.6" 6.6 "sam" "sde3" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_sam_f_6.6_y_2_100_prob" 6 0 "Salt"
"sde3_sam_f_6.6_y_2_100_prob.7" 6.6 "sam" "sde3" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_sam_f_6.6_y_2_100_prob" 7 0 "H2O"
"wt_sam_f_6.6_y_2_100_prob.1" 6.6 "sam" "wt" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_sam_f_6.6_y_2_100_prob" 1 0 "H2O"
"wt_sam_f_6.6_y_2_100_prob.2" 6.6 "sam" "wt" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_sam_f_6.6_y_2_100_prob" 2 1 "Sugar"
"wt_sam_f_6.6_y_2_100_prob.3" 6.6 "sam" "wt" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_sam_f_6.6_y_2_100_prob" 3 0 "Salt"
"wt_sam_f_6.6_y_2_100_prob.4" 6.6 "sam" "wt" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_sam_f_6.6_y_2_100_prob" 4 0 "H2O"
"wt_sam_f_6.6_y_2_100_prob.5" 6.6 "sam" "wt" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_sam_f_6.6_y_2_100_prob" 5 1 "Sugar"
"wt_sam_f_6.6_y_2_100_prob.6" 6.6 "sam" "wt" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_sam_f_6.6_y_2_100_prob" 6 0 "Salt"
"wt_sam_f_6.6_y_2_100_prob.7" 6.6 "sam" "wt" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_sam_f_6.6_y_2_100_prob" 7 0 "H2O"
"sde3_ore_m_6.6_y_2_100_prob.1" 6.6 "ore" "sde3" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_ore_m_6.6_y_2_100_prob" 1 0 "H2O"
"sde3_ore_m_6.6_y_2_100_prob.2" 6.6 "ore" "sde3" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_ore_m_6.6_y_2_100_prob" 2 1 "Sugar"
"sde3_ore_m_6.6_y_2_100_prob.3" 6.6 "ore" "sde3" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_ore_m_6.6_y_2_100_prob" 3 0 "Salt"
"sde3_ore_m_6.6_y_2_100_prob.4" 6.6 "ore" "sde3" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_ore_m_6.6_y_2_100_prob" 4 0 "H2O"
"sde3_ore_m_6.6_y_2_100_prob.5" 6.6 "ore" "sde3" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_ore_m_6.6_y_2_100_prob" 5 0 "Sugar"
"sde3_ore_m_6.6_y_2_100_prob.6" 6.6 "ore" "sde3" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_ore_m_6.6_y_2_100_prob" 6 0 "Salt"
"sde3_ore_m_6.6_y_2_100_prob.7" 6.6 "ore" "sde3" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_ore_m_6.6_y_2_100_prob" 7 0 "H2O"
"wt_ore_m_6.6_y_2_100_prob.1" 6.6 "ore" "wt" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_ore_m_6.6_y_2_100_prob" 1 0 "H2O"
"wt_ore_m_6.6_y_2_100_prob.2" 6.6 "ore" "wt" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_ore_m_6.6_y_2_100_prob" 2 1 "Sugar"
"wt_ore_m_6.6_y_2_100_prob.3" 6.6 "ore" "wt" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_ore_m_6.6_y_2_100_prob" 3 0 "Salt"
"wt_ore_m_6.6_y_2_100_prob.4" 6.6 "ore" "wt" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_ore_m_6.6_y_2_100_prob" 4 1 "H2O"
"wt_ore_m_6.6_y_2_100_prob.5" 6.6 "ore" "wt" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_ore_m_6.6_y_2_100_prob" 5 1 "Sugar"
"wt_ore_m_6.6_y_2_100_prob.6" 6.6 "ore" "wt" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_ore_m_6.6_y_2_100_prob" 6 0 "Salt"
"wt_ore_m_6.6_y_2_100_prob.7" 6.6 "ore" "wt" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_ore_m_6.6_y_2_100_prob" 7 0 "H2O"
"sde3_sam_m_6.6_y_2_100_prob.1" 6.6 "sam" "sde3" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_sam_m_6.6_y_2_100_prob" 1 0 "H2O"
"sde3_sam_m_6.6_y_2_100_prob.2" 6.6 "sam" "sde3" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_sam_m_6.6_y_2_100_prob" 2 0 "Sugar"
"sde3_sam_m_6.6_y_2_100_prob.3" 6.6 "sam" "sde3" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_sam_m_6.6_y_2_100_prob" 3 0 "Salt"
"sde3_sam_m_6.6_y_2_100_prob.4" 6.6 "sam" "sde3" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_sam_m_6.6_y_2_100_prob" 4 0 "H2O"
"sde3_sam_m_6.6_y_2_100_prob.5" 6.6 "sam" "sde3" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_sam_m_6.6_y_2_100_prob" 5 0 "Sugar"
"sde3_sam_m_6.6_y_2_100_prob.6" 6.6 "sam" "sde3" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_sam_m_6.6_y_2_100_prob" 6 0 "Salt"
"sde3_sam_m_6.6_y_2_100_prob.7" 6.6 "sam" "sde3" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_sam_m_6.6_y_2_100_prob" 7 0 "H2O"
"wt_sam_m_6.6_y_2_100_prob.1" 6.6 "sam" "wt" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_sam_m_6.6_y_2_100_prob" 1 0 "H2O"
"wt_sam_m_6.6_y_2_100_prob.2" 6.6 "sam" "wt" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_sam_m_6.6_y_2_100_prob" 2 0 "Sugar"
"wt_sam_m_6.6_y_2_100_prob.3" 6.6 "sam" "wt" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_sam_m_6.6_y_2_100_prob" 3 0 "Salt"
"wt_sam_m_6.6_y_2_100_prob.4" 6.6 "sam" "wt" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_sam_m_6.6_y_2_100_prob" 4 0 "H2O"
"wt_sam_m_6.6_y_2_100_prob.5" 6.6 "sam" "wt" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_sam_m_6.6_y_2_100_prob" 5 1 "Sugar"
"wt_sam_m_6.6_y_2_100_prob.6" 6.6 "sam" "wt" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_sam_m_6.6_y_2_100_prob" 6 0 "Salt"
"wt_sam_m_6.6_y_2_100_prob.7" 6.6 "sam" "wt" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_sam_m_6.6_y_2_100_prob" 7 0 "H2O"
"sde3_ore_f_6.7_y_2_100_prob.1" 6.7 "ore" "sde3" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_ore_f_6.7_y_2_100_prob" 1 0 "H2O"
"sde3_ore_f_6.7_y_2_100_prob.2" 6.7 "ore" "sde3" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_ore_f_6.7_y_2_100_prob" 2 0 "Sugar"
"sde3_ore_f_6.7_y_2_100_prob.3" 6.7 "ore" "sde3" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_ore_f_6.7_y_2_100_prob" 3 0 "Salt"
"sde3_ore_f_6.7_y_2_100_prob.4" 6.7 "ore" "sde3" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_ore_f_6.7_y_2_100_prob" 4 0 "H2O"
"sde3_ore_f_6.7_y_2_100_prob.5" 6.7 "ore" "sde3" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_ore_f_6.7_y_2_100_prob" 5 1 "Sugar"
"sde3_ore_f_6.7_y_2_100_prob.6" 6.7 "ore" "sde3" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_ore_f_6.7_y_2_100_prob" 6 0 "Salt"
"sde3_ore_f_6.7_y_2_100_prob.7" 6.7 "ore" "sde3" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_ore_f_6.7_y_2_100_prob" 7 0 "H2O"
"wt_ore_f_6.7_y_2_100_prob.1" 6.7 "ore" "wt" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_ore_f_6.7_y_2_100_prob" 1 0 "H2O"
"wt_ore_f_6.7_y_2_100_prob.2" 6.7 "ore" "wt" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_ore_f_6.7_y_2_100_prob" 2 0 "Sugar"
"wt_ore_f_6.7_y_2_100_prob.3" 6.7 "ore" "wt" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_ore_f_6.7_y_2_100_prob" 3 0 "Salt"
"wt_ore_f_6.7_y_2_100_prob.4" 6.7 "ore" "wt" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_ore_f_6.7_y_2_100_prob" 4 0 "H2O"
"wt_ore_f_6.7_y_2_100_prob.5" 6.7 "ore" "wt" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_ore_f_6.7_y_2_100_prob" 5 0 "Sugar"
"wt_ore_f_6.7_y_2_100_prob.6" 6.7 "ore" "wt" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_ore_f_6.7_y_2_100_prob" 6 0 "Salt"
"wt_ore_f_6.7_y_2_100_prob.7" 6.7 "ore" "wt" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_ore_f_6.7_y_2_100_prob" 7 0 "H2O"
"sde3_sam_f_6.7_y_2_100_prob.1" 6.7 "sam" "sde3" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_sam_f_6.7_y_2_100_prob" 1 0 "H2O"
"sde3_sam_f_6.7_y_2_100_prob.2" 6.7 "sam" "sde3" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_sam_f_6.7_y_2_100_prob" 2 0 "Sugar"
"sde3_sam_f_6.7_y_2_100_prob.3" 6.7 "sam" "sde3" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_sam_f_6.7_y_2_100_prob" 3 1 "Salt"
"sde3_sam_f_6.7_y_2_100_prob.4" 6.7 "sam" "sde3" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_sam_f_6.7_y_2_100_prob" 4 0 "H2O"
"sde3_sam_f_6.7_y_2_100_prob.5" 6.7 "sam" "sde3" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_sam_f_6.7_y_2_100_prob" 5 0 "Sugar"
"sde3_sam_f_6.7_y_2_100_prob.6" 6.7 "sam" "sde3" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_sam_f_6.7_y_2_100_prob" 6 1 "Salt"
"sde3_sam_f_6.7_y_2_100_prob.7" 6.7 "sam" "sde3" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_sam_f_6.7_y_2_100_prob" 7 0 "H2O"
"wt_sam_f_6.7_y_2_100_prob.1" 6.7 "sam" "wt" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_sam_f_6.7_y_2_100_prob" 1 0 "H2O"
"wt_sam_f_6.7_y_2_100_prob.2" 6.7 "sam" "wt" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_sam_f_6.7_y_2_100_prob" 2 0 "Sugar"
"wt_sam_f_6.7_y_2_100_prob.3" 6.7 "sam" "wt" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_sam_f_6.7_y_2_100_prob" 3 0 "Salt"
"wt_sam_f_6.7_y_2_100_prob.4" 6.7 "sam" "wt" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_sam_f_6.7_y_2_100_prob" 4 0 "H2O"
"wt_sam_f_6.7_y_2_100_prob.5" 6.7 "sam" "wt" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_sam_f_6.7_y_2_100_prob" 5 0 "Sugar"
"wt_sam_f_6.7_y_2_100_prob.6" 6.7 "sam" "wt" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_sam_f_6.7_y_2_100_prob" 6 0 "Salt"
"wt_sam_f_6.7_y_2_100_prob.7" 6.7 "sam" "wt" "f" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_sam_f_6.7_y_2_100_prob" 7 0 "H2O"
"sde3_ore_m_6.7_y_2_100_prob.1" 6.7 "ore" "sde3" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_ore_m_6.7_y_2_100_prob" 1 0 "H2O"
"sde3_ore_m_6.7_y_2_100_prob.2" 6.7 "ore" "sde3" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_ore_m_6.7_y_2_100_prob" 2 1 "Sugar"
"sde3_ore_m_6.7_y_2_100_prob.3" 6.7 "ore" "sde3" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_ore_m_6.7_y_2_100_prob" 3 1 "Salt"
"sde3_ore_m_6.7_y_2_100_prob.4" 6.7 "ore" "sde3" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_ore_m_6.7_y_2_100_prob" 4 1 "H2O"
"sde3_ore_m_6.7_y_2_100_prob.5" 6.7 "ore" "sde3" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_ore_m_6.7_y_2_100_prob" 5 0 "Sugar"
"sde3_ore_m_6.7_y_2_100_prob.6" 6.7 "ore" "sde3" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_ore_m_6.7_y_2_100_prob" 6 0 "Salt"
"sde3_ore_m_6.7_y_2_100_prob.7" 6.7 "ore" "sde3" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_ore_m_6.7_y_2_100_prob" 7 0 "H2O"
"wt_ore_m_6.7_y_2_100_prob.1" 6.7 "ore" "wt" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_ore_m_6.7_y_2_100_prob" 1 0 "H2O"
"wt_ore_m_6.7_y_2_100_prob.2" 6.7 "ore" "wt" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_ore_m_6.7_y_2_100_prob" 2 1 "Sugar"
"wt_ore_m_6.7_y_2_100_prob.3" 6.7 "ore" "wt" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_ore_m_6.7_y_2_100_prob" 3 0 "Salt"
"wt_ore_m_6.7_y_2_100_prob.4" 6.7 "ore" "wt" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_ore_m_6.7_y_2_100_prob" 4 0 "H2O"
"wt_ore_m_6.7_y_2_100_prob.5" 6.7 "ore" "wt" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_ore_m_6.7_y_2_100_prob" 5 0 "Sugar"
"wt_ore_m_6.7_y_2_100_prob.6" 6.7 "ore" "wt" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_ore_m_6.7_y_2_100_prob" 6 0 "Salt"
"wt_ore_m_6.7_y_2_100_prob.7" 6.7 "ore" "wt" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_ore_m_6.7_y_2_100_prob" 7 0 "H2O"
"sde3_sam_m_6.7_y_2_100_prob.1" 6.7 "sam" "sde3" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_sam_m_6.7_y_2_100_prob" 1 0 "H2O"
"sde3_sam_m_6.7_y_2_100_prob.2" 6.7 "sam" "sde3" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_sam_m_6.7_y_2_100_prob" 2 1 "Sugar"
"sde3_sam_m_6.7_y_2_100_prob.3" 6.7 "sam" "sde3" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_sam_m_6.7_y_2_100_prob" 3 1 "Salt"
"sde3_sam_m_6.7_y_2_100_prob.4" 6.7 "sam" "sde3" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_sam_m_6.7_y_2_100_prob" 4 0 "H2O"
"sde3_sam_m_6.7_y_2_100_prob.5" 6.7 "sam" "sde3" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_sam_m_6.7_y_2_100_prob" 5 0 "Sugar"
"sde3_sam_m_6.7_y_2_100_prob.6" 6.7 "sam" "sde3" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_sam_m_6.7_y_2_100_prob" 6 1 "Salt"
"sde3_sam_m_6.7_y_2_100_prob.7" 6.7 "sam" "sde3" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "sde3_sam_m_6.7_y_2_100_prob" 7 0 "H2O"
"wt_sam_m_6.7_y_2_100_prob.1" 6.7 "sam" "wt" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_sam_m_6.7_y_2_100_prob" 1 0 "H2O"
"wt_sam_m_6.7_y_2_100_prob.2" 6.7 "sam" "wt" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_sam_m_6.7_y_2_100_prob" 2 0 "Sugar"
"wt_sam_m_6.7_y_2_100_prob.3" 6.7 "sam" "wt" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_sam_m_6.7_y_2_100_prob" 3 0 "Salt"
"wt_sam_m_6.7_y_2_100_prob.4" 6.7 "sam" "wt" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_sam_m_6.7_y_2_100_prob" 4 0 "H2O"
"wt_sam_m_6.7_y_2_100_prob.5" 6.7 "sam" "wt" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_sam_m_6.7_y_2_100_prob" 5 0 "Sugar"
"wt_sam_m_6.7_y_2_100_prob.6" 6.7 "sam" "wt" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_sam_m_6.7_y_2_100_prob" 6 0 "Salt"
"wt_sam_m_6.7_y_2_100_prob.7" 6.7 "sam" "wt" "m" 2 "prob" "y" "sde3" "n" 100 "KCl" "wt_sam_m_6.7_y_2_100_prob" 7 1 "H2O"
"etx4_ore_f_7.12_y_2_100_prob.1" 7.12 "ore" "etx4" "f" 2 "prob" "y" "etx4" "n" 100 "KCl" "etx4_ore_f_7.12_y_2_100_prob" 1 1 "H2O"
"etx4_ore_f_7.12_y_2_100_prob.2" 7.12 "ore" "etx4" "f" 2 "prob" "y" "etx4" "n" 100 "KCl" "etx4_ore_f_7.12_y_2_100_prob" 2 1 "Sugar"
"etx4_ore_f_7.12_y_2_100_prob.3" 7.12 "ore" "etx4" "f" 2 "prob" "y" "etx4" "n" 100 "KCl" "etx4_ore_f_7.12_y_2_100_prob" 3 1 "Salt"
"etx4_ore_f_7.12_y_2_100_prob.4" 7.12 "ore" "etx4" "f" 2 "prob" "y" "etx4" "n" 100 "KCl" "etx4_ore_f_7.12_y_2_100_prob" 4 0 "H2O"
"etx4_ore_f_7.12_y_2_100_prob.5" 7.12 "ore" "etx4" "f" 2 "prob" "y" "etx4" "n" 100 "KCl" "etx4_ore_f_7.12_y_2_100_prob" 5 1 "Sugar"
"etx4_ore_f_7.12_y_2_100_prob.6" 7.12 "ore" "etx4" "f" 2 "prob" "y" "etx4" "n" 100 "KCl" "etx4_ore_f_7.12_y_2_100_prob" 6 0 "Salt"
"etx4_ore_f_7.12_y_2_100_prob.7" 7.12 "ore" "etx4" "f" 2 "prob" "y" "etx4" "n" 100 "KCl" "etx4_ore_f_7.12_y_2_100_prob" 7 0 "H2O"
"wt_ore_f_7.12_y_2_100_prob.1" 7.12 "ore" "wt" "f" 2 "prob" "y" "etx4" "n" 100 "KCl" "wt_ore_f_7.12_y_2_100_prob" 1 0 "H2O"
"wt_ore_f_7.12_y_2_100_prob.2" 7.12 "ore" "wt" "f" 2 "prob" "y" "etx4" "n" 100 "KCl" "wt_ore_f_7.12_y_2_100_prob" 2 1 "Sugar"
"wt_ore_f_7.12_y_2_100_prob.3" 7.12 "ore" "wt" "f" 2 "prob" "y" "etx4" "n" 100 "KCl" "wt_ore_f_7.12_y_2_100_prob" 3 0 "Salt"
"wt_ore_f_7.12_y_2_100_prob.4" 7.12 "ore" "wt" "f" 2 "prob" "y" "etx4" "n" 100 "KCl" "wt_ore_f_7.12_y_2_100_prob" 4 0 "H2O"
"wt_ore_f_7.12_y_2_100_prob.5" 7.12 "ore" "wt" "f" 2 "prob" "y" "etx4" "n" 100 "KCl" "wt_ore_f_7.12_y_2_100_prob" 5 1 "Sugar"
"wt_ore_f_7.12_y_2_100_prob.6" 7.12 "ore" "wt" "f" 2 "prob" "y" "etx4" "n" 100 "KCl" "wt_ore_f_7.12_y_2_100_prob" 6 0 "Salt"
"wt_ore_f_7.12_y_2_100_prob.7" 7.12 "ore" "wt" "f" 2 "prob" "y" "etx4" "n" 100 "KCl" "wt_ore_f_7.12_y_2_100_prob" 7 0 "H2O"
"etx4_sam_f_7.12_y_2_100_prob.1" 7.12 "sam" "etx4" "f" 2 "prob" "y" "etx4" "n" 100 "KCl" "etx4_sam_f_7.12_y_2_100_prob" 1 1 "H2O"
"etx4_sam_f_7.12_y_2_100_prob.2" 7.12 "sam" "etx4" "f" 2 "prob" "y" "etx4" "n" 100 "KCl" "etx4_sam_f_7.12_y_2_100_prob" 2 1 "Sugar"
"etx4_sam_f_7.12_y_2_100_prob.3" 7.12 "sam" "etx4" "f" 2 "prob" "y" "etx4" "n" 100 "KCl" "etx4_sam_f_7.12_y_2_100_prob" 3 1 "Salt"
"etx4_sam_f_7.12_y_2_100_prob.4" 7.12 "sam" "etx4" "f" 2 "prob" "y" "etx4" "n" 100 "KCl" "etx4_sam_f_7.12_y_2_100_prob" 4 0 "H2O"
