date_test	Background	Allele	Sex	Fly	receptor	h2o1	sugar1	salt1	h2o2	sugar2	salt2	h2o3	Sugar_before_salt	PERA_group	used_wt_2x	salt_conc	salt_type
6.3	SAM	wt	m	1	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
6.3	SAM	wt	m	2	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
6.3	ORE	58d	f	1	prob	0	0	0	0	1	1	0	y	58d	n	100	KCl
6.3	ORE	58d	f	2	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
6.3	ORE	58d	f	3	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
6.3	ORE	58d	f	4	prob	0	1	1	0	0	0	0	y	58d	n	100	KCl
6.3	ORE	58d	f	5	prob	1	0	0	0	0	0	0	y	58d	n	100	KCl
6.3	ORE	58d	m	1	prob	0	1	1	0	1	1	0	y	58d	n	100	KCl
6.3	ORE	58d	m	2	prob	0	1	0	0	1	1	0	y	58d	n	100	KCl
6.3	ORE	58d	m	3	prob	0	1	1	0	1	1	0	y	58d	n	100	KCl
6.3	ORE	58d	m	4	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
6.3	ORE	wt	f	1	prob	0	1	0	0	0	0	0	y	58d	n	100	KCl
6.3	ORE	wt	f	2	prob	0	1	0	0	0	0	0	y	58d	n	100	KCl
6.3	ORE	wt	m	1	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
6.3	ORE	wt	m	2	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
6.3	ORE	wt	m	3	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
6.17	ORE	58d	f	1	prob	0	1	0	0	1	1	0	y	58d	n	100	KCl
6.17	ORE	wt	f	1	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
6.17	ORE	wt	f	2	prob	0	0	0	0	1	1	1	y	58d	n	100	KCl
6.17	ORE	58d	m	1	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
6.17	ORE	wt	m	1	prob	0	0	0	0	0	0	1	y	58d	n	100	KCl
6.17	ORE	wt	m	2	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
6.18	ORE	58d	f	1	prob	0	1	0	0	1	1	0	n	58d	n	100	KCl
6.18	ORE	58d	m	1	prob	0	1	0	0	0	0	0	n	58d	n	100	KCl
6.18	ORE	wt	f	1	prob	0	0	1	0	0	0	0	n	58d	n	100	KCl
6.18	ORE	wt	m	1	prob	0	1	0	0	1	1	0	n	58d	n	100	KCl
6.18	SAM	58d	f	1	prob	0	0	0	0	0	0	0	n	58d	n	100	KCl
6.18	SAM	wt	f	1	prob	0	0	0	0	1	1	0	n	58d	n	100	KCl
6.18	SAM	wt	f	2	prob	0	0	0	0	0	0	0	n	58d	n	100	KCl
6.25	ORE	58d	m	1	prob	0	1	0	0	1	1	0	y	58d	n	100	KCl
6.25	ORE	58d	m	2	prob	0	1	0	0	1	1	0	y	58d	n	100	KCl
6.25	ORE	58d	m	3	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
6.25	ORE	58d	f	1	prob	0	1	0	0	1	1	0	y	58d	n	100	KCl
6.25	ORE	58d	f	2	prob	1	1	1	0	1	1	0	y	58d	n	100	KCl
6.25	SAM	58d	f	1	prob	0	1	0	0	1	1	0	y	58d	n	100	KCl
6.25	SAM	wt	f	1	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
6.25	ORE	wt	m	1	prob	0	0	0	0	1	1	0	y	58d	n	100	KCl
6.25	ORE	wt	m	2	prob	0	1	0	0	0	0	0	y	58d	n	100	KCl
6.25	ORE	wt	m	3	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
6.25	ORE	wt	m	4	prob	0	0	0	0	0	0	0	y	58d	n	100	KCl
6.25	ORE	wt	f	1	prob	0	1	0	0	0	0	0	y	58d	n	100	KCl
6.25	ORE	wt	f	2	prob	0	1	0	0	0	0	0	y	58d	n	100	KCl
6.25	ORE	wt	f	3	prob	0	1	1	0	1	1	0	y	58d	n	100	KCl
6.25	ORE	wt	f	4	prob	0	1	0	0	0	0	0	y	58d	n	100	KCl
7.7	SAM	wt	f	1	prob	0	0	0	0	0	0	0	n	58d	n	500	KCl
7.7	SAM	wt	f	2	prob	0	0	0	0	0	0	0	n	58d	n	500	KCl
7.7	SAM	wt	f	3	prob	0	0	0	0	0	0	0	n	58d	n	500	KCl
7.7	SAM	wt	f	4	prob	0	0	0	0	0	0	1	n	58d	n	500	KCl
7.7	SAM	wt	m	1	prob	0	0	0	0	0	0	0	n	58d	n	500	KCl
7.7	SAM	wt	m	2	prob	0	0	0	0	0	0	0	n	58d	n	500	KCl
7.7	SAM	wt	m	3	prob	0	0	0	0	0	0	0	n	58d	n	500	KCl
7.7	SAM	wt	m	4	prob	0	0	0	0	0	0	0	n	58d	n	500	KCl
7.7	SAM	58d	m	1	prob	0	0	0	0	0	0	0	n	58d	n	500	KCl
7.7	SAM	58d	m	2	prob	0	0	0	0	0	0	0	n	58d	n	500	KCl
7.7	SAM	58d	m	3	prob	0	0	1	0	0	0	0	n	58d	n	500	KCl
7.7	SAM	58d	f	1	prob	0	0	0	0	0	0	0	n	58d	n	500	KCl
7.7	SAM	58d	f	2	prob	0	0	0	0	1	0	0	n	58d	n	500	KCl
7.7	SAM	58d	f	3	prob	0	0	0	0	1	1	0	n	58d	n	500	KCl
7.7	ORE	58d	f	1	prob	0	1	0	0	0	0	0	n	58d	n	500	KCl
7.7	ORE	wt	f	1	prob	0	1	0	0	0	0	0	n	58d	n	500	KCl
7.7	ORE	wt	f	2	prob	0	0	0	0	0	0	0	n	58d	n	500	KCl
7.7	ORE	wt	f	3	prob	0	0	0	0	0	0	0	n	58d	n	500	KCl
7.7	ORE	wt	f	4	prob	1	1	0	0	1	0	0	n	58d	n	500	KCl
7.9	SAM	58d	f	1	prob	0	0	0	0	0	0	0	y	58d	n	500	KCl
7.9	SAM	58d	f	2	prob	0	1	0	0	0	0	0	y	58d	n	500	KCl
7.9	SAM	wt	f	1	prob	1	0	0	0	0	0	0	y	58d	n	500	KCl
7.9	SAM	wt	f	2	prob	0	0	0	0	0	0	0	y	58d	n	500	KCl
7.9	SAM	wt	f	3	prob	0	0	0	0	0	0	0	y	58d	n	500	KCl
7.9	SAM	58d	m	1	prob	0	0	0	0	0	0	0	y	58d	n	500	KCl
7.9	SAM	58d	m	2	prob	0	1	0	0	0	0	0	y	58d	n	500	KCl
7.9	SAM	58d	m	3	prob	0	0	0	0	0	0	0	y	58d	n	500	KCl
7.9	SAM	58d	m	4	prob	0	0	0	1	0	0	0	y	58d	n	500	KCl
7.9	SAM	58d	m	5	prob	0	0	0	0	1	0	1	y	58d	n	500	KCl
7.9	SAM	58d	m	6	prob	0	1	0	0	0	0	0	y	58d	n	500	KCl
7.9	SAM	58d	m	7	prob	0	0	0	0	0	0	0	y	58d	n	500	KCl
7.9	SAM	58d	m	8	prob	0	1	0	0	1	1	1	y	58d	n	500	KCl
7.9	SAM	58d	m	9	prob	0	0	0	0	0	0	0	y	58d	n	500	KCl
7.9	SAM	wt	m	1	prob	0	0	0	0	0	0	0	y	58d	n	500	KCl
7.9	SAM	wt	m	2	prob	0	0	1	0	1	1	0	y	58d	n	500	KCl
7.9	SAM	wt	m	3	prob	0	0	0	0	0	0	0	y	58d	n	500	KCl
7.9	SAM	wt	m	4	prob	0	0	1	0	0	0	0	y	58d	n	500	KCl
7.9	SAM	wt	m	5	prob	0	0	0	0	0	1	1	y	58d	n	500	KCl
7.9	SAM	wt	m	6	prob	0	0	1	0	0	0	0	y	58d	n	500	KCl
7.9	SAM	wt	m	7	prob	0	0	0	1	1	0	0	y	58d	n	500	KCl
7.9	SAM	wt	m	8	prob	0	0	0	0	0	0	0	y	58d	n	500	KCl
7.9	SAM	wt	m	9	prob	0	0	0	0	0	0	0	y	58d	n	500	KCl
